dataset_id,title,url,final_url,http_status,reachable,error,elapsed_ms
inq-0180,HadUK-Grid Minimum air temperature – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0181,HadUK-Grid Minimum air temperature – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0182,HadUK-Grid Minimum air temperature – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0183,HadUK-Grid Mean air temperature – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0184,HadUK-Grid Mean air temperature – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0185,HadUK-Grid Mean air temperature – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0186,HadUK-Grid Mean air temperature – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0187,HadUK-Grid Mean air temperature – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0188,HadUK-Grid Precipitation – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0189,HadUK-Grid Precipitation – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0190,HadUK-Grid Precipitation – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0191,HadUK-Grid Precipitation – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0192,HadUK-Grid Precipitation – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0193,HadUK-Grid Sunshine duration – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0194,HadUK-Grid Sunshine duration – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0195,HadUK-Grid Sunshine duration – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0196,HadUK-Grid Sunshine duration – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0197,HadUK-Grid Sunshine duration – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0198,HadUK-Grid Mean wind speed at 10 m – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0199,HadUK-Grid Mean wind speed at 10 m – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0200,HadUK-Grid Mean wind speed at 10 m – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0201,HadUK-Grid Mean wind speed at 10 m – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0202,HadUK-Grid Mean wind speed at 10 m – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0203,HadUK-Grid Mean sea level pressure – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0204,HadUK-Grid Mean sea level pressure – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0205,HadUK-Grid Mean sea level pressure – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0206,HadUK-Grid Mean sea level pressure – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0207,HadUK-Grid Mean sea level pressure – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0208,HadUK-Grid Mean relative humidity – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0209,HadUK-Grid Mean relative humidity – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0210,HadUK-Grid Mean relative humidity – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0211,HadUK-Grid Mean relative humidity – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0212,HadUK-Grid Mean relative humidity – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0213,HadUK-Grid Mean vapour pressure – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0214,HadUK-Grid Mean vapour pressure – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0215,HadUK-Grid Mean vapour pressure – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0216,HadUK-Grid Mean vapour pressure – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0217,HadUK-Grid Mean vapour pressure – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0218,HadUK-Grid Days of ground frost – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0219,HadUK-Grid Days of ground frost – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0220,HadUK-Grid Days of ground frost – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0221,HadUK-Grid Days of ground frost – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0222,HadUK-Grid Days of ground frost – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0223,HadUK-Grid Days of snow lying – seasonal – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0224,HadUK-Grid Days of snow lying – seasonal – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0225,HadUK-Grid Days of snow lying – seasonal – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0226,HadUK-Grid Days of snow lying – seasonal – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0227,HadUK-Grid Days of snow lying – seasonal – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0228,HadUK-Grid Maximum air temperature – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0229,HadUK-Grid Maximum air temperature – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0230,HadUK-Grid Maximum air temperature – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0231,HadUK-Grid Maximum air temperature – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0232,HadUK-Grid Maximum air temperature – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0233,HadUK-Grid Minimum air temperature – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0234,HadUK-Grid Minimum air temperature – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0235,HadUK-Grid Minimum air temperature – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0236,HadUK-Grid Minimum air temperature – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0237,HadUK-Grid Minimum air temperature – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0238,HadUK-Grid Mean air temperature – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0239,HadUK-Grid Mean air temperature – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0240,HadUK-Grid Mean air temperature – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0241,HadUK-Grid Mean air temperature – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0242,HadUK-Grid Mean air temperature – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0243,HadUK-Grid Precipitation – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0244,HadUK-Grid Precipitation – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0245,HadUK-Grid Precipitation – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0246,HadUK-Grid Precipitation – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0247,HadUK-Grid Precipitation – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0248,HadUK-Grid Sunshine duration – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0249,HadUK-Grid Sunshine duration – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0250,HadUK-Grid Sunshine duration – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0251,HadUK-Grid Sunshine duration – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0252,HadUK-Grid Sunshine duration – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0253,HadUK-Grid Mean wind speed at 10 m – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0254,HadUK-Grid Mean wind speed at 10 m – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0255,HadUK-Grid Mean wind speed at 10 m – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0256,HadUK-Grid Mean wind speed at 10 m – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0257,HadUK-Grid Mean wind speed at 10 m – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0258,HadUK-Grid Mean sea level pressure – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0259,HadUK-Grid Mean sea level pressure – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0260,HadUK-Grid Mean sea level pressure – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0261,HadUK-Grid Mean sea level pressure – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0262,HadUK-Grid Mean sea level pressure – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0263,HadUK-Grid Mean relative humidity – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0264,HadUK-Grid Mean relative humidity – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0265,HadUK-Grid Mean relative humidity – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0266,HadUK-Grid Mean relative humidity – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0267,HadUK-Grid Mean relative humidity – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0268,HadUK-Grid Mean vapour pressure – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0269,HadUK-Grid Mean vapour pressure – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0270,HadUK-Grid Mean vapour pressure – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0271,HadUK-Grid Mean vapour pressure – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0272,HadUK-Grid Mean vapour pressure – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0273,HadUK-Grid Days of ground frost – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0274,HadUK-Grid Days of ground frost – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0275,HadUK-Grid Days of ground frost – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0276,HadUK-Grid Days of ground frost – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0277,HadUK-Grid Days of ground frost – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0278,HadUK-Grid Days of snow lying – annual – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0279,HadUK-Grid Days of snow lying – annual – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0280,HadUK-Grid Days of snow lying – annual – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0281,HadUK-Grid Days of snow lying – annual – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0282,HadUK-Grid Days of snow lying – annual – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0283,HadUK-Grid Maximum air temperature – daily – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0284,HadUK-Grid Maximum air temperature – daily – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0285,HadUK-Grid Maximum air temperature – daily – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0286,HadUK-Grid Maximum air temperature – daily – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0287,HadUK-Grid Maximum air temperature – daily – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0288,HadUK-Grid Minimum air temperature – daily – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0289,HadUK-Grid Minimum air temperature – daily – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0290,HadUK-Grid Minimum air temperature – daily – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0291,HadUK-Grid Minimum air temperature – daily – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0292,HadUK-Grid Minimum air temperature – daily – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0293,HadUK-Grid Precipitation – daily – 1km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0294,HadUK-Grid Precipitation – daily – 5km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0295,HadUK-Grid Precipitation – daily – 12km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0296,HadUK-Grid Precipitation – daily – 25km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
inq-0297,HadUK-Grid Precipitation – daily – 60km,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,https://www.metoffice.gov.uk/research/climate/maps-and-data/data/haduk-grid/datasets,200,True,,638
